Scientific Name,Class,Order,Family,Trend,Status,Life Span (years),Length (cm),Weight (kg),Is Social,Is Nocturnal,Diet,Mating Behavior,Incubation Period (days),Baby Carrying,Independent Age (days),Africa,Antarctica,Asia,Europe,Oceania,South America,Central America,North America,Cold,Dry/Desert,Polar/Tundra,Temperate,Tropical
Elgaria multicarinata,reptilia,squamata,anguidae,0.0,0.0,12.5,,,0,0,1.0,,,12.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Apalone spinifera,reptilia,testudines,trionychidae,1.0,0.0,50.0,36.0,12.0,0,0,0.0,1.0,,23.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Actinemys marmorata,reptilia,testudines,emydidae,,1.0,50.0,16.0,0.779,0,0,0.0,,110.0,9.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Aspidoscelis neomexicanus,reptilia,squamata,teiidae,1.0,0.0,3.0,19.5,,0,0,0.0,,56.0,2.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Chelus fimbriata,reptilia,testudines,chelidae,,,15.0,45.0,15.0,0,1,1.0,1.0,200.0,20.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Salvator merianae,reptilia,squamata,teiidae,1.0,0.0,17.5,116.0,12.0,0,0,0.0,,50.0,30.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Lampropeltis californiae,reptilia,squamata,colubridae,1.0,0.0,35.0,51.5,,0,0,1.0,,52.5,8.5,,0,0,0,0,0,0,0,0,0,1,0,1,1
Correlophus ciliatus,reptilia,squamata,diplodactylidae,0.0,1.0,17.5,20.0,0.0325,0,1,0.0,,105.0,2.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
Naja haje,reptilia,squamata,elapidae,,,20.0,150.0,,0,1,1.0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1
Epicrates cenchria,reptilia,squamata,boidae,,,15.0,150.0,0.5,0,1,1.0,1.0,150.0,13.5,,0,0,0,0,0,0,0,0,0,0,0,0,1
Varanus niloticus,reptilia,squamata,varanidae,,,15.0,170.0,10.0,0,0,0.0,1.0,225.0,60.0,,1,0,0,0,0,0,0,0,0,0,0,1,1
Paleosuchus palpebrosus,reptilia,crocodilia,alligatoridae,1.0,0.0,40.0,100.0,6.5,1,1,0.0,1.0,90.0,17.5,,0,0,0,0,0,0,0,0,0,0,0,0,1
Hydrophis platurus,reptilia,squamata,elapidae,1.0,0.0,2.0,80.0,,1,0,1.0,,180.0,4.0,,1,1,1,0,1,0,0,0,0,0,0,0,1
Malaclemys terrapin,reptilia,testudines,emydidae,0.0,1.0,25.0,16.0,0.4,1,0,1.0,,72.5,7.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Chamaeleo calyptratus,reptilia,squamata,chamaeleonidae,1.0,0.0,6.5,48.0,0.145,0,0,0.0,,170.0,85.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
Charina trivirgata,reptilia,squamata,boidae,0.0,0.0,20.0,64.5,,0,1,1.0,1.0,123.0,6.0,,0,0,0,0,0,0,0,0,0,1,0,1,1
Phrynosoma cornutum,reptilia,squamata,phrynosomatidae,1.0,0.0,7.0,9.15,0.0575,0,0,0.0,,42.0,25.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Varanus bengalensis,reptilia,squamata,varanidae,0.0,0.0,22.0,118.0,7.0,0,0,0.0,1.0,211.0,20.0,,0,0,1,0,0,0,0,0,0,1,0,0,1
Python molurus,reptilia,squamata,pythonidae,,,,300.0,,0,1,1.0,,75.0,100.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
Chrysemys picta,reptilia,testudines,emydidae,1.0,0.0,25.0,16.0,0.4,1,0,0.0,1.0,76.0,9.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Glyptemys insculpta,reptilia,testudines,emydidae,0.0,1.0,49.0,17.0,1.0,0,0,4.0,,58.0,11.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Terrapene carolina carolina,reptilia,testudines,emydidae,0.0,1.0,62.5,14.0,,1,0,0.0,,60.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,1,1
Vipera berus,reptilia,squamata,viperidae,0.0,0.0,12.5,75.0,0.115,0,0,1.0,1.0,105.0,11.5,,0,0,1,1,0,0,0,0,0,0,0,1,0
Nerodia erythrogaster,reptilia,squamata,colubridae,1.0,0.0,11.5,99.0,0.401,0,0,1.0,1.0,165.0,16.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Gloydius blomhoffii,reptilia,squamata,viperidae,1.0,0.0,14.0,63.0,,0,0,1.0,,,7.5,,0,0,1,0,0,0,0,0,0,0,0,1,0
Coluber constrictor priapus,reptilia,squamata,colubridae,,,10.0,96.5,,0,0,1.0,,,20.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Corallus hortulanus,reptilia,squamata,boidae,1.0,0.0,17.5,150.0,,0,1,1.0,,210.0,12.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Pantherophis guttatus,reptilia,squamata,colubridae,1.0,0.0,14.5,121.5,,0,1,1.0,,70.0,18.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Basiliscus basiliscus,reptilia,squamata,corytophanidae,1.0,0.0,4.5,76.0,0.1645,0,0,0.0,1.0,90.0,15.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Naja kaouthia,reptilia,squamata,elapidae,0.0,0.0,16.5,100.0,,0,0,1.0,,64.0,24.5,,0,0,1,0,0,0,0,0,0,0,0,0,1
Bungarus multicinctus,reptilia,squamata,elapidae,0.0,0.0,11.0,100.0,,0,1,1.0,,30.0,11.5,,0,0,1,0,0,0,0,0,0,0,0,0,1
Charina bottae,reptilia,squamata,boidae,1.0,0.0,18.5,61.0,,0,1,1.0,,150.0,9.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Boa constrictor,reptilia,squamata,boidae,,,25.0,200.0,18.5,0,1,1.0,1.0,110.0,37.5,,0,0,0,0,0,0,0,0,0,0,0,0,1
Pseudechis porphyriacus,reptilia,squamata,elapidae,,0.0,,100.0,,0,0,1.0,1.0,98.0,24.0,,0,0,0,0,1,0,0,0,0,0,0,1,1
Opheodrys aestivus,reptilia,squamata,colubridae,1.0,0.0,6.5,116.0,,0,0,0.0,1.0,59.5,8.0,,0,0,0,0,0,0,0,0,0,0,0,1,1
Acanthophis antarcticus,reptilia,squamata,elapidae,0.0,0.0,9.0,85.0,,0,1,1.0,,,11.5,,0,0,0,0,1,0,0,0,0,0,0,1,1
Thamnophis saurita,reptilia,squamata,colubridae,1.0,0.0,10.5,65.0,,0,0,1.0,1.0,,15.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Macrochelys temminckii,reptilia,testudines,chelydridae,,1.0,45.0,58.0,44.0,0,1,0.0,1.0,120.0,30.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Notechis scutatus,reptilia,squamata,elapidae,,0.0,12.5,100.0,,0,0,1.0,,,25.0,,0,0,0,0,1,0,0,0,0,0,0,1,1
Pantherophis obsoletus,reptilia,squamata,colubridae,1.0,0.0,12.5,144.5,1.0,0,0,1.0,,67.5,16.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Eunectes notaeus,reptilia,squamata,boidae,,,19.0,350.0,30.0,0,1,1.0,,180.0,43.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Vipera ammodytes,reptilia,squamata,viperidae,0.0,0.0,22.0,90.0,,0,1,1.0,,,10.5,,0,0,1,1,0,0,0,0,0,0,0,1,0
Crotalus atrox,reptilia,squamata,viperidae,1.0,0.0,17.5,,1.5,0,1,1.0,,195.0,17.5,,0,0,0,0,0,0,0,0,0,1,0,1,1
Diadophis punctatus,reptilia,squamata,colubridae,1.0,0.0,13.0,31.5,,1,1,1.0,1.0,,6.5,,0,0,0,0,0,0,0,0,0,0,0,1,1
Trachemys scripta elegans,reptilia,testudines,emydidae,1.0,0.0,30.0,17.5,,1,0,0.0,,85.5,16.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Python bivittatus,reptilia,squamata,pythonidae,0.0,1.0,22.5,500.0,90.0,0,1,1.0,,70.0,24.0,,0,0,1,0,0,0,0,0,0,0,0,1,1
Anolis carolinensis,reptilia,squamata,dactyloidae,1.0,0.0,5.0,21.0,0.005,0,0,0.0,1.0,37.5,5.5,,0,0,0,0,0,0,0,0,0,0,0,1,1
Hemachatus haemachatus,reptilia,squamata,elapidae,1.0,0.0,22.5,100.0,8.0,0,1,1.0,,165.0,27.5,,1,0,0,0,0,0,0,0,0,0,0,1,1
Varanus giganteus,reptilia,squamata,varanidae,1.0,0.0,17.5,150.0,17.5,0,0,0.0,,315.0,9.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
Pseudechis australis,reptilia,squamata,elapidae,0.0,0.0,25.0,200.0,4.5,0,1,1.0,,85.0,11.5,,0,0,0,0,1,0,0,0,0,0,0,0,1
Thamnophis radix,reptilia,squamata,colubridae,1.0,0.0,8.0,0.0,,0,1,1.0,1.0,92.5,32.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Varanus exanthematicus,reptilia,squamata,varanidae,,0.0,10.5,130.0,35.5,0,0,1.0,,165.0,30.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
Crotalus viridis,reptilia,squamata,viperidae,1.0,0.0,20.0,125.5,,0,1,1.0,,,13.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Vipera aspis,reptilia,squamata,viperidae,0.0,0.0,17.5,72.5,,0,0,1.0,,105.0,8.5,,0,0,0,1,0,0,0,0,0,0,0,1,0
Python regius,reptilia,squamata,pythonidae,,0.0,17.5,113.5,2.0,0,1,1.0,,57.5,7.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
Thamnophis sirtalis sirtalis,reptilia,squamata,colubridae,,0.0,10.0,56.0,0.453,0,1,1.0,1.0,75.0,25.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Crotalus cerastes,reptilia,squamata,viperidae,1.0,0.0,12.5,61.5,,0,1,1.0,1.0,135.0,11.5,8.5,0,0,0,0,0,0,0,0,0,1,0,0,0
Heloderma suspectum,reptilia,squamata,helodermatidae,0.0,0.0,25.0,,0.525,0,1,0.0,,270.0,7.0,,0,0,0,0,0,0,0,0,0,1,0,1,0
Sistrurus miliarius,reptilia,squamata,viperidae,1.0,0.0,16.0,50.0,,0,0,0.0,0.0,120.0,7.0,8.5,0,0,0,0,0,0,0,0,0,0,0,1,0
Dispholidus typus,reptilia,squamata,colubridae,,,8.0,130.0,0.3425,0,0,1.0,1.0,90.0,30.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
Morelia spilota,reptilia,squamata,pythonidae,0.0,0.0,20.0,300.0,15.0,0,1,1.0,,40.0,30.0,,0,0,1,0,1,0,0,0,0,0,0,1,1
Trioceros jacksonii ,reptilia,squamata,chamaeleonidae,1.0,0.0,10.0,26.5,1.0,0,0,0.0,,165.0,19.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
Laticauda colubrina,reptilia,squamata,elapidae,1.0,0.0,,43.8,0.3005,1,1,1.0,1.0,,10.0,,0,0,1,0,1,0,0,0,0,0,0,0,1
Heterodon nasicus,reptilia,squamata,colubridae,1.0,0.0,14.5,44.5,,0,0,1.0,1.0,60.0,13.5,,0,0,0,0,0,0,0,0,0,1,0,1,0
Lampropeltis triangulum,reptilia,squamata,colubridae,1.0,0.0,16.5,96.0,0.1315,0,1,1.0,1.0,60.0,13.5,,0,0,0,0,0,0,0,0,0,0,0,1,1
Malayopython reticulatus,reptilia,squamata,pythonidae,,0.0,26.0,350.0,38.0,0,1,1.0,1.0,88.0,47.5,,0,0,1,0,0,0,0,0,0,0,0,0,1
Gekko gecko,reptilia,squamata,gekkonidae,,0.0,15.0,27.5,0.275,0,1,0.0,,120.0,1.5,,0,0,1,0,1,0,0,0,0,0,0,0,1
Boiga irregularis,reptilia,squamata,colubridae,1.0,0.0,12.5,,,0,1,1.0,,90.0,8.0,,0,0,1,0,1,0,0,0,0,0,0,0,1
Bitis gabonica,reptilia,squamata,viperidae,,,18.0,105.0,8.5,0,1,1.0,,210.0,25.5,,1,0,0,0,0,0,0,0,0,0,0,0,1
Crotalus molossus,reptilia,squamata,viperidae,1.0,0.0,17.5,91.5,,0,1,1.0,0.0,,8.0,1.5,0,0,0,0,0,0,0,0,0,1,0,1,1
Agkistrodon contortrix ,reptilia,squamata,viperidae,1.0,0.0,22.0,72.5,0.1585,1,1,1.0,1.0,180.0,5.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Boiga dendrophila,reptilia,squamata,colubridae,,,16.0,150.0,,0,1,1.0,,105.0,15.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
Crotalus oreganus,reptilia,squamata,viperidae,1.0,0.0,17.5,100.0,,0,1,1.0,,,13.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Crotalus horridus,reptilia,squamata,viperidae,0.0,0.0,33.5,121.5,0.2505,0,1,1.0,1.0,135.0,10.5,8.5,0,0,0,0,0,0,0,0,0,0,0,1,0
Drymarchon couperi,reptilia,squamata,colubridae,0.0,0.0,21.0,150.0,2.0,0,0,1.0,1.0,90.0,12.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Heloderma horridum,reptilia,squamata,helodermatidae,0.0,0.0,22.0,74.0,0.8,0,1,1.0,,195.0,16.0,,0,0,0,0,0,0,0,0,0,0,0,1,1
Crotalus adamanteus,reptilia,squamata,viperidae,0.0,0.0,17.5,100.0,2.5,0,0,1.0,1.0,195.0,14.0,15.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lampropeltis elapsoides,reptilia,squamata,colubridae,1.0,0.0,22.0,45.0,,0,1,1.0,1.0,52.5,7.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Pantherophis spiloides,reptilia,squamata,colubridae,,0.0,25.0,141.0,,0,1,,,,16.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Zamenis longissimus,reptilia,squamata,colubridae,,0.0,27.5,135.0,,0,0,1.0,,56.0,10.0,,0,0,1,1,0,0,0,0,0,0,0,1,0
Ptyas mucosa,reptilia,squamata,colubridae,,,11.0,150.0,0.9085,0,0,1.0,,60.0,10.5,,0,0,1,0,0,0,0,0,0,0,0,0,1
Zootoca vivipara,reptilia,squamata,lacertidae,,0.0,5.5,12.0,,0,0,0.0,1.0,90.0,6.5,,0,0,1,1,0,0,0,0,0,0,0,1,0
Lampropholis guichenoti,reptilia,squamata,scincidae,,0.0,2.5,9.0,,0,1,0.0,,,6.0,,0,0,0,0,1,0,0,0,0,0,0,1,1
Pseudemys alabamensis,reptilia,testudines,emydidae,,1.0,,22.5,,0,0,2.0,,76.5,6.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Natrix natrix,reptilia,squamata,colubridae,,0.0,20.0,,0.24,0,0,1.0,,70.0,24.0,,1,0,1,1,0,0,0,0,1,0,0,1,0
Micrurus fulvius,reptilia,squamata,elapidae,1.0,0.0,7.0,,,0,0,1.0,,65.0,7.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Emydoidea blandingii,reptilia,testudines,emydidae,0.0,1.0,75.0,20.5,,0,0,4.0,1.0,104.0,11.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Pantherophis alleghaniensis,reptilia,squamata,colubridae,,0.0,34.0,135.0,,0,1,1.0,,60.0,16.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Heterodon platirhinos,reptilia,squamata,colubridae,1.0,0.0,12.0,71.0,,0,0,1.0,1.0,60.0,24.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Masticophis flagellum,reptilia,squamata,colubridae,1.0,0.0,16.5,155.0,0.4275,0,0,1.0,,290.5,13.0,,0,0,0,0,0,0,0,0,0,1,0,1,1
Pituophis catenifer,reptilia,squamata,colubridae,1.0,0.0,22.5,152.0,,0,0,1.0,1.0,70.0,13.0,,0,0,0,0,0,0,0,0,0,1,0,1,1
Anguis fragilis,reptilia,squamata,anguidae,1.0,0.0,42.0,50.0,0.06,0,1,1.0,1.0,120.0,11.5,,0,0,1,1,0,0,0,0,0,0,0,1,0
Calotes versicolor,reptilia,squamata,agamidae,,,5.0,37.0,,0,0,0.0,,45.5,15.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
Sistrurus catenatus,reptilia,squamata,viperidae,,0.0,18.0,67.5,0.35,0,0,1.0,,90.0,12.5,,0,0,0,0,0,0,0,0,0,1,0,1,1
Storeria dekayi,reptilia,squamata,colubridae,1.0,0.0,7.0,39.5,,0,1,0.0,1.0,,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,1,1
Lachesis muta,reptilia,squamata,viperidae,,,18.0,250.0,4.0,0,0,1.0,,69.5,12.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Cyclura lewisi,reptilia,squamata,iguanidae,2.0,1.0,30.0,100.0,14.0,0,0,2.0,,77.5,11.0,,1,1,1,1,1,1,1,1,0,0,0,0,1
Pituophis melanoleucus,reptilia,squamata,colubridae,0.0,0.0,7.5,125.0,2.5,0,0,1.0,,71.5,13.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Crocodylus suchus,reptilia,crocodilia,crocodylidae,,,45.0,150.0,,1,1,1.0,,80.0,50.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
Naja philippinensis,reptilia,squamata,elapidae,0.0,0.0,20.0,100.0,,0,1,1.0,,80.0,15.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
Sceloporus olivaceus,reptilia,squamata,phrynosomatidae,1.0,0.0,7.0,23.5,,0,0,0.0,,60.0,10.5,,0,0,0,0,0,0,0,0,0,0,0,1,1
Farancia abacura,reptilia,squamata,colubridae,1.0,0.0,19.0,100.0,,0,1,1.0,1.0,,57.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Phelsuma laticauda,reptilia,squamata,gekkonidae,1.0,0.0,10.0,18.5,,1,0,0.0,,42.5,10.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
Trimeresurus stejnegeri,reptilia,squamata,viperidae,1.0,0.0,,75.0,,0,1,1.0,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1
Naja oxiana,reptilia,squamata,elapidae,,,,100.0,,0,1,1.0,,62.5,12.5,,0,0,1,0,0,0,0,0,0,0,0,1,1
Simalia amethistina,reptilia,squamata,pythonidae,1.0,0.0,20.0,300.0,10.0,0,1,1.0,,,13.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
Ctenosaura similis,reptilia,squamata,iguanidae,1.0,0.0,4.0,50.0,,1,0,2.0,,90.0,30.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Pseudopus apodus,reptilia,squamata,anguidae,1.0,0.0,50.0,135.0,,0,0,1.0,,50.0,8.0,,0,0,1,1,0,0,0,0,0,0,0,1,1
Eryx jayakari,reptilia,squamata,boidae,1.0,0.0,25.0,38.0,,0,1,1.0,,66.0,5.5,,0,0,1,0,0,0,0,0,0,1,0,0,1
Varanus salvadorii ,reptilia,squamata,varanidae,,0.0,16.0,150.0,20.0,0,0,0.0,1.0,195.0,8.0,,0,0,0,0,1,0,0,0,0,0,0,0,1
Atheris hispida ,reptilia,squamata,viperidae,,,11.0,65.5,,0,1,1.0,,195.0,12.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
Eryx johnii ,reptilia,squamata,boidae,,,17.0,61.0,,0,0,1.0,,,14.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
Dipsosaurus dorsalis,reptilia,squamata,iguanidae,,0.0,10.5,61.0,0.069,0,0,2.0,1.0,,5.5,,0,0,0,0,0,0,0,0,0,1,0,0,1
Oxybelis fulgidus,reptilia,squamata,colubridae,1.0,0.0,12.0,150.0,,0,0,1.0,,100.0,8.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Carettochelys insculpta,reptilia,testudines,carettochelyidae,0.0,1.0,27.5,70.0,,1,1,0.0,1.0,86.0,16.5,,0,0,0,0,1,0,0,0,0,0,0,0,1
Bitis nasicornis,reptilia,squamata,viperidae,,,8.0,89.5,,0,1,1.0,,,22.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
Dendroaspis viridis,reptilia,squamata,elapidae,1.0,0.0,18.0,150.0,,0,1,1.0,,77.0,14.0,,1,0,0,0,0,0,0,0,0,0,0,0,1
Varanus varius,reptilia,squamata,varanidae,1.0,0.0,20.0,200.0,14.0,0,0,0.0,,195.0,10.0,,0,0,0,0,1,0,0,0,0,0,0,1,1
Trimeresurus albolabris,reptilia,squamata,viperidae,1.0,0.0,10.0,70.5,,0,1,1.0,,143.0,15.0,,0,0,1,0,0,0,0,0,0,0,0,0,1
Regina septemvittata,reptilia,squamata,colubridae,1.0,0.0,19.0,61.0,,0,0,1.0,1.0,105.0,12.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Trachemys scripta,reptilia,testudines,emydidae,1.0,0.0,35.0,19.5,0.003,1,0,0.0,1.0,75.0,13.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Lampropeltis holbrooki,reptilia,squamata,colubridae,1.0,0.0,20.0,120.0,,0,1,1.0,,,14.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Plestiodon skiltonianus,reptilia,squamata,scincidae,1.0,0.0,10.0,15.5,,0,0,0.0,,,4.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Crotaphytus collaris,reptilia,squamata,crotaphytidae,1.0,0.0,6.5,29.0,,0,0,0.0,,75.0,7.0,,0,0,0,0,0,0,0,0,0,0,0,1,1
Phrynosoma platyrhinos,reptilia,squamata,phrynosomatidae,1.0,0.0,6.5,9.5,,0,1,0.0,,55.0,9.0,,0,0,0,0,0,0,0,0,0,1,0,1,1
Bothrops atrox,reptilia,squamata,viperidae,,,8.0,100.0,,0,1,1.0,,105.0,70.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Lacerta agilis,reptilia,squamata,lacertidae,0.0,0.0,6.5,16.5,0.0125,0,0,0.0,,52.5,10.0,,0,0,1,1,0,0,0,0,0,0,0,1,0
Boa imperator,reptilia,squamata,boidae,1.0,0.0,30.0,,6.0,0,1,1.0,1.0,110.0,37.5,,0,0,0,0,0,0,0,0,0,0,0,0,1
Terrapene carolina,reptilia,testudines,emydidae,0.0,1.0,138.0,13.0,,1,0,4.0,1.0,75.0,6.0,,0,0,0,0,0,0,0,0,0,0,0,1,1
Naja nivea,reptilia,squamata,elapidae,,,16.0,100.0,,0,0,0.0,,,14.0,,1,0,0,0,0,0,0,0,0,1,0,1,1
Thamnophis marcianus,reptilia,squamata,colubridae,,0.0,8.5,76.5,0.0765,0,0,1.0,1.0,92.5,20.5,,0,0,0,0,0,0,0,0,0,0,0,1,1
Sternotherus odoratus,reptilia,testudines,kinosternidae,1.0,0.0,50.0,9.5,0.603,0,1,0.0,,125.0,5.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Lampropeltis calligaster,reptilia,squamata,colubridae,1.0,0.0,19.0,89.0,,0,1,1.0,,63.0,11.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Tetracheilostoma carlae,reptilia,squamata,leptotyphlopidae,,1.0,,10.0,,0,1,1.0,,,1.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Clemmys guttata,reptilia,testudines,emydidae,0.0,1.0,38.0,7.5,,0,0,0.0,,77.0,5.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Nerodia taxispilota,reptilia,squamata,colubridae,1.0,0.0,6.0,114.0,,0,0,1.0,1.0,,35.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Lampropeltis zonata,reptilia,squamata,colubridae,0.0,0.0,15.0,86.5,,0,0,1.0,,68.5,6.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Plestiodon laticeps,reptilia,squamata,scincidae,1.0,0.0,6.0,24.0,,0,0,0.0,1.0,,15.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Crotalus durissus,reptilia,squamata,viperidae,,0.0,15.0,100.0,,0,0,1.0,,,9.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Nerodia fasciata,reptilia,squamata,colubridae,1.0,0.0,7.5,84.0,0.18,0,1,1.0,,79.0,29.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Elgaria coerulea,reptilia,squamata,anguidae,1.0,0.0,6.5,27.0,,1,0,0.0,,,8.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Podarcis muralis,reptilia,squamata,lacertidae,1.0,0.0,8.5,20.0,,0,0,0.0,,59.5,6.5,,0,0,1,1,0,0,0,0,0,0,0,1,0
Bothrops jararaca,reptilia,squamata,viperidae,,0.0,15.0,160.0,,0,1,1.0,1.0,270.0,12.0,,0,0,0,0,0,0,0,0,0,0,0,0,1
Coronella austriaca,reptilia,squamata,colubridae,0.0,0.0,30.0,67.5,,0,0,1.0,,,9.5,,0,0,1,1,0,0,0,0,0,0,0,1,0
Podarcis siculus ,reptilia,squamata,lacertidae,2.0,0.0,,9.0,,0,0,1.0,,42.0,6.5,,0,0,0,1,0,0,0,0,0,0,0,1,0
Thamnophis elegans,reptilia,squamata,colubridae,1.0,0.0,7.0,75.0,0.15,0,0,1.0,1.0,,10.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Glyptemys muhlenbergii,reptilia,testudines,emydidae,,1.0,35.0,9.5,0.11,1,0,0.0,,61.0,3.5,,0,0,0,0,0,0,0,0,0,0,0,1,0
Graptemys geographica,reptilia,testudines,emydidae,1.0,0.0,17.5,18.5,0.076,0,0,1.0,,60.0,13.0,,0,0,0,0,0,0,0,0,0,0,0,1,0
Protobothrops flavoviridis,reptilia,squamata,viperidae,0.0,0.0,,180.0,,0,1,1.0,,38.5,9.5,,0,0,1,0,0,0,0,0,0,0,0,0,1
Eolophus roseicapilla,aves,psittaciformes,cacatuidae,2.0,0.0,40.0,35.0,0.31,1,0,2.0,0.0,28.0,3.5,49.0,0,0,0,0,1,0,0,0,0,1,0,1,1
Turdus merula,aves,passeriformes,turdidae,2.0,0.0,11.5,26.0,0.1025,1,0,0.0,0.0,13.0,3.5,31.5,1,0,1,1,1,0,0,0,1,1,0,1,0
Alopochen aegyptiacus,aves,anseriformes,anatidae,0.0,0.0,20.0,68.0,2.5,1,0,2.0,0.0,29.0,8.0,120.0,1,0,1,1,0,0,0,0,0,1,0,1,1
Grus antigone,aves,gruiformes,gruidae,0.0,1.0,35.0,,6.5,1,0,0.0,0.0,32.5,2.0,92.5,0,0,1,0,1,0,0,0,0,0,0,1,1
Cyanopsitta spixii,aves,psittaciformes,psittacidae,,1.0,33.0,56.0,0.303,1,0,2.0,0.0,26.5,4.5,150.0,0,0,0,0,0,0,0,0,0,1,0,0,1
Spilopelia chinensis,aves,columbiformes,columbidae,2.0,0.0,8.0,30.0,0.16,1,0,2.0,0.0,15.0,1.5,14.0,1,0,1,0,1,0,0,0,0,0,0,1,1
Gyps fulvus,aves,accipitriformes,accipitridae,2.0,0.0,41.0,107.5,8.5,0,0,0.0,0.0,56.0,1.0,120.0,1,0,1,1,0,0,0,0,1,1,0,1,0
Corvus splendens,aves,passeriformes,corvidae,1.0,0.0,6.0,43.0,0.3,1,0,0.0,0.0,16.0,4.0,24.5,1,0,1,1,0,0,0,0,0,0,0,1,1
Ara macao,aves,psittaciformes,psittacidae,0.0,0.0,45.0,81.0,1.0,1,0,2.0,0.0,24.5,3.0,547.5,0,0,0,0,0,0,0,0,0,0,0,0,1
Aptenodytes forsteri,aves,sphenisciformes,spheniscidae,,0.0,20.0,82.5,33.5,1,1,1.0,0.0,63.0,1.0,150.0,0,1,0,0,0,0,0,0,0,0,1,0,0
Leucogeranus leucogeranus,aves,gruiformes,gruidae,0.0,1.0,22.5,121.0,6.0,1,0,0.0,0.0,29.0,2.0,72.5,0,0,1,0,0,0,0,0,1,0,1,0,0
